id_origin,id_destination,journeys,people
col_0_15_537_santiblanko,col_0_68_321_santiblanko,5,5
col_0_15_537_santiblanko,col_0_68_333_santiblanko,5,5
col_0_15_537_santiblanko,col_0_68_351_santiblanko,7,7
col_0_15_537_santiblanko,col_0_68_353_santiblanko,6,6
col_0_15_537_santiblanko,col_0_68_359_santiblanko,2,2
col_0_15_537_santiblanko,col_0_15_370_santiblanko,2,2
col_0_15_537_santiblanko,col_0_68_374_santiblanko,5,5
col_0_15_537_santiblanko,col_0_68_392_santiblanko,3,3
col_0_15_537_santiblanko,col_0_68_403_santiblanko,4,4
col_0_15_537_santiblanko,col_0_68_418_santiblanko,4,4
col_0_15_537_santiblanko,col_0_68_420_santiblanko,7,7
col_0_15_537_santiblanko,col_0_68_434_santiblanko,7,7
col_0_15_537_santiblanko,col_0_15_440_santiblanko,3,3
col_0_15_537_santiblanko,col_0_68_443_santiblanko,3,3
col_0_15_537_santiblanko,col_0_15_444_santiblanko,3,3
col_0_15_537_santiblanko,col_0_15_449_santiblanko,8,8
col_0_15_537_santiblanko,col_0_68_454_santiblanko,8,8
col_0_15_537_santiblanko,col_0_68_460_santiblanko,2,2
col_0_15_537_santiblanko,col_0_15_463_santiblanko,7,7
col_0_15_537_santiblanko,col_0_15_464_santiblanko,11,10
col_0_15_537_santiblanko,col_0_15_471_santiblanko,9,9
col_0_15_537_santiblanko,col_0_15_473_santiblanko,2,2
col_0_15_537_santiblanko,col_0_15_479_santiblanko,8,8
col_0_15_537_santiblanko,col_0_15_485_santiblanko,4,4
col_0_15_537_santiblanko,col_0_15_486_santiblanko,10,10
col_0_15_537_santiblanko,col_0_15_492_santiblanko,5,5
col_0_15_537_santiblanko,col_0_15_499_santiblanko,4,4
col_0_15_537_santiblanko,col_0_15_500_santiblanko,16,16
col_0_15_537_santiblanko,col_0_15_501_santiblanko,9,9
col_0_15_537_santiblanko,col_0_15_502_santiblanko,9,9
col_0_15_537_santiblanko,col_0_15_504_santiblanko,8,8
col_0_15_537_santiblanko,col_0_15_506_santiblanko,11,11
col_0_15_537_santiblanko,col_0_15_509_santiblanko,7,7
col_0_15_537_santiblanko,col_0_15_511_santiblanko,12,11
col_0_15_537_santiblanko,col_0_15_517_santiblanko,7,7
col_0_15_537_santiblanko,col_0_15_521_santiblanko,15,14
col_0_15_537_santiblanko,col_0_15_523_santiblanko,8,8
col_0_15_537_santiblanko,col_0_15_528_santiblanko,9,9
col_0_15_537_santiblanko,col_0_15_532_santiblanko,20,20
col_0_15_537_santiblanko,col_0_15_535_santiblanko,11,10
col_0_15_537_santiblanko,col_0_15_537_santiblanko,268,257
col_0_15_537_santiblanko,col_0_15_538_santiblanko,6,6
col_0_15_537_santiblanko,col_0_15_539_santiblanko,9,9
col_0_15_537_santiblanko,col_0_15_540_santiblanko,14,14
col_0_15_537_santiblanko,col_0_15_545_santiblanko,6,6
col_0_15_537_santiblanko,col_0_15_552_santiblanko,17,16
col_0_15_537_santiblanko,col_0_85_555_santiblanko,4,4
col_0_15_537_santiblanko,col_0_25_569_santiblanko,6,6
col_0_15_537_santiblanko,col_0_15_573_santiblanko,9,9
col_0_15_537_santiblanko,col_0_15_578_santiblanko,9,9
col_0_15_537_santiblanko,col_0_15_579_santiblanko,18,17
col_0_15_537_santiblanko,col_0_15_584_santiblanko,14,14
col_0_15_537_santiblanko,col_0_15_591_santiblanko,10,10
col_0_15_537_santiblanko,col_0_15_593_santiblanko,7,7
col_0_15_537_santiblanko,col_0_25_597_santiblanko,6,6
col_0_15_537_santiblanko,col_0_85_598_santiblanko,3,3
col_0_15_537_santiblanko,col_0_25_609_santiblanko,11,11
col_0_15_537_santiblanko,col_0_25_621_santiblanko,3,3
col_0_15_537_santiblanko,col_0_15_623_santiblanko,5,5
col_0_15_537_santiblanko,col_0_15_624_santiblanko,8,8
col_0_15_537_santiblanko,col_0_25_626_santiblanko,7,7
col_0_15_537_santiblanko,col_0_25_630_santiblanko,11,10
col_0_15_537_santiblanko,col_0_25_632_santiblanko,8,8
col_0_15_537_santiblanko,col_0_15_636_santiblanko,5,5
col_0_15_537_santiblanko,col_0_15_639_santiblanko,5,5
col_0_15_537_santiblanko,col_0_15_640_santiblanko,8,8
col_0_15_537_santiblanko,col_0_25_647_santiblanko,7,7
col_0_15_537_santiblanko,col_0_15_651_santiblanko,6,6
col_0_15_537_santiblanko,col_0_25_654_santiblanko,5,5
col_0_15_537_santiblanko,col_0_25_656_santiblanko,7,7
col_0_15_537_santiblanko,col_0_25_665_santiblanko,8,8
col_0_15_537_santiblanko,col_0_25_666_santiblanko,6,6
col_0_15_537_santiblanko,col_0_15_678_santiblanko,4,4
col_0_15_537_santiblanko,col_0_25_679_santiblanko,4,4
col_0_15_537_santiblanko,col_0_85_682_santiblanko,3,3
col_0_15_537_santiblanko,col_0_25_683_santiblanko,5,5
col_0_15_537_santiblanko,col_0_15_689_santiblanko,1,1
col_0_15_537_santiblanko,col_0_25_690_santiblanko,4,4
col_0_15_537_santiblanko,col_0_25_694_santiblanko,6,6
col_0_15_537_santiblanko,col_0_25_698_santiblanko,9,9
col_0_15_537_santiblanko,col_0_15_699_santiblanko,6,6
col_0_15_537_santiblanko,col_0_25_703_santiblanko,8,8
col_0_15_537_santiblanko,col_0_15_705_santiblanko,7,7
col_0_15_537_santiblanko,col_0_25_711_santiblanko,8,8
col_0_15_537_santiblanko,col_0_25_721_santiblanko,7,7
col_0_15_537_santiblanko,col_0_25_723_santiblanko,4,4
col_0_15_537_santiblanko,col_0_11_726_santiblanko,15,14
col_0_15_537_santiblanko,col_0_25_730_santiblanko,9,9
col_0_15_537_santiblanko,col_0_25_736_santiblanko,5,5
col_0_15_537_santiblanko,col_0_25_754_santiblanko,5,5
col_0_15_537_santiblanko,col_0_25_765_santiblanko,9,9
col_0_15_537_santiblanko,col_0_25_791_santiblanko,2,2
col_0_15_537_santiblanko,col_0_25_807_santiblanko,4,4
col_0_15_537_santiblanko,col_0_50_819_santiblanko,8,8
col_0_15_537_santiblanko,col_0_41_901_santiblanko,4,4
col_0_15_538_santiblanko,col_0_68_351_santiblanko,1,1
col_0_15_538_santiblanko,col_0_68_374_santiblanko,4,4
col_0_15_538_santiblanko,col_0_68_460_santiblanko,2,2
col_0_15_538_santiblanko,col_0_15_471_santiblanko,7,7
col_0_15_538_santiblanko,col_0_68_475_santiblanko,7,7
col_0_15_538_santiblanko,col_0_15_500_santiblanko,6,6
col_0_15_538_santiblanko,col_0_15_504_santiblanko,3,3
col_0_15_538_santiblanko,col_0_15_506_santiblanko,9,9
col_0_15_538_santiblanko,col_0_15_517_santiblanko,7,7
col_0_15_538_santiblanko,col_0_15_518_santiblanko,2,2
col_0_15_538_santiblanko,col_0_15_521_santiblanko,7,7
col_0_15_538_santiblanko,col_0_15_523_santiblanko,4,4
col_0_15_538_santiblanko,col_0_15_528_santiblanko,3,3
col_0_15_538_santiblanko,col_0_15_537_santiblanko,9,9
col_0_15_538_santiblanko,col_0_15_538_santiblanko,24,22
col_0_15_538_santiblanko,col_0_15_552_santiblanko,2,2
col_0_15_538_santiblanko,col_0_25_569_santiblanko,6,6
col_0_15_538_santiblanko,col_0_25_571_santiblanko,4,4
col_0_15_538_santiblanko,col_0_25_597_santiblanko,7,7
col_0_15_538_santiblanko,col_0_25_609_santiblanko,2,2
col_0_15_538_santiblanko,col_0_25_620_santiblanko,5,5
col_0_15_538_santiblanko,col_0_25_621_santiblanko,3,3
col_0_15_538_santiblanko,col_0_25_642_santiblanko,2,2
col_0_15_538_santiblanko,col_0_25_647_santiblanko,1,1
col_0_15_538_santiblanko,col_0_25_694_santiblanko,4,4
col_0_15_538_santiblanko,col_0_25_711_santiblanko,1,1
col_0_15_538_santiblanko,col_0_25_721_santiblanko,6,6
col_0_15_538_santiblanko,col_0_11_726_santiblanko,6,6
col_0_15_538_santiblanko,col_0_25_730_santiblanko,1,1
col_0_15_538_santiblanko,col_0_25_736_santiblanko,5,5
col_0_15_539_santiblanko,col_0_68_454_santiblanko,3,3
col_0_15_539_santiblanko,col_0_15_463_santiblanko,7,7
col_0_15_539_santiblanko,col_0_15_464_santiblanko,4,4
col_0_15_539_santiblanko,col_0_15_471_santiblanko,2,2
col_0_15_539_santiblanko,col_0_15_473_santiblanko,4,4
col_0_15_539_santiblanko,col_0_15_485_santiblanko,3,3
col_0_15_539_santiblanko,col_0_15_486_santiblanko,4,4
col_0_15_539_santiblanko,col_0_15_492_santiblanko,6,6
col_0_15_539_santiblanko,col_0_15_500_santiblanko,6,6
col_0_15_539_santiblanko,col_0_15_501_santiblanko,7,7
col_0_15_539_santiblanko,col_0_15_502_santiblanko,2,2
col_0_15_539_santiblanko,col_0_15_511_santiblanko,4,4
col_0_15_539_santiblanko,col_0_15_532_santiblanko,6,6
col_0_15_539_santiblanko,col_0_15_533_santiblanko,6,6
col_0_15_539_santiblanko,col_0_15_535_santiblanko,11,10
col_0_15_539_santiblanko,col_0_15_537_santiblanko,5,5
col_0_15_539_santiblanko,col_0_15_539_santiblanko,43,41
col_0_15_539_santiblanko,col_0_15_540_santiblanko,2,2
col_0_15_539_santiblanko,col_0_85_555_santiblanko,6,6
col_0_15_539_santiblanko,col_0_15_591_santiblanko,1,1
col_0_15_539_santiblanko,col_0_85_598_santiblanko,4,4
col_0_15_539_santiblanko,col_0_25_609_santiblanko,4,4
col_0_15_539_santiblanko,col_0_25_683_santiblanko,3,3
col_0_15_539_santiblanko,col_0_11_726_santiblanko,6,6
col_0_15_539_santiblanko,col_0_25_763_santiblanko,3,3
col_0_15_540_santiblanko,col_0_15_486_santiblanko,7,7
col_0_15_540_santiblanko,col_0_15_502_santiblanko,6,6
col_0_15_540_santiblanko,col_0_15_523_santiblanko,4,4
col_0_15_540_santiblanko,col_0_15_532_santiblanko,17,17
col_0_15_540_santiblanko,col_0_15_535_santiblanko,6,6
col_0_15_540_santiblanko,col_0_15_537_santiblanko,10,10
col_0_15_540_santiblanko,col_0_15_539_santiblanko,5,5
col_0_15_540_santiblanko,col_0_15_540_santiblanko,37,35
col_0_15_540_santiblanko,col_0_15_552_santiblanko,6,6
col_0_15_540_santiblanko,col_0_15_578_santiblanko,2,2
col_0_15_540_santiblanko,col_0_15_584_santiblanko,5,5
col_0_15_540_santiblanko,col_0_15_591_santiblanko,7,7
col_0_15_540_santiblanko,col_0_25_609_santiblanko,6,6
col_0_15_540_santiblanko,col_0_15_624_santiblanko,1,1
col_0_15_540_santiblanko,col_0_25_630_santiblanko,6,6
col_0_15_540_santiblanko,col_0_25_690_santiblanko,1,1
col_0_15_540_santiblanko,col_0_11_726_santiblanko,9,9
col_0_05_544_santiblanko,col_0_05_355_santiblanko,4,4
col_0_05_544_santiblanko,col_0_05_381_santiblanko,8,8
col_0_05_544_santiblanko,col_0_05_414_santiblanko,6,6
col_0_05_544_santiblanko,col_0_05_415_santiblanko,8,8
col_0_05_544_santiblanko,col_0_05_424_santiblanko,4,4
col_0_05_544_santiblanko,col_0_05_433_santiblanko,6,6
col_0_05_544_santiblanko,col_0_05_445_santiblanko,4,4
col_0_05_544_santiblanko,col_0_05_459_santiblanko,2,2
col_0_05_544_santiblanko,col_0_05_466_santiblanko,5,5
col_0_05_544_santiblanko,col_0_05_476_santiblanko,5,5
col_0_05_544_santiblanko,col_0_05_489_santiblanko,2,2
col_0_05_544_santiblanko,col_0_05_497_santiblanko,6,6
col_0_05_544_santiblanko,col_0_17_514_santiblanko,5,5
col_0_05_544_santiblanko,col_0_05_544_santiblanko,39,39
col_0_05_544_santiblanko,col_0_17_547_santiblanko,6,6
col_0_05_544_santiblanko,col_0_17_565_santiblanko,8,8
col_0_05_544_santiblanko,col_0_17_566_santiblanko,8,8
col_0_05_544_santiblanko,col_0_17_574_santiblanko,5,5
col_0_05_544_santiblanko,col_0_17_580_santiblanko,4,4
col_0_05_544_santiblanko,col_0_66_592_santiblanko,5,5
col_0_05_544_santiblanko,col_0_17_605_santiblanko,6,6
col_0_05_544_santiblanko,col_0_17_643_santiblanko,5,5
col_0_15_545_santiblanko,col_0_15_496_santiblanko,5,5
col_0_15_545_santiblanko,col_0_15_506_santiblanko,3,3
col_0_15_545_santiblanko,col_0_15_509_santiblanko,6,6
col_0_15_545_santiblanko,col_0_15_517_santiblanko,8,8
col_0_15_545_santiblanko,col_0_15_518_santiblanko,2,2
col_0_15_545_santiblanko,col_0_15_530_santiblanko,8,8
col_0_15_545_santiblanko,col_0_15_537_santiblanko,5,5
col_0_15_545_santiblanko,col_0_15_545_santiblanko,46,43
col_0_15_545_santiblanko,col_0_25_569_santiblanko,2,2
col_0_15_545_santiblanko,col_0_25_571_santiblanko,6,6
col_0_15_545_santiblanko,col_0_25_581_santiblanko,3,3
col_0_15_545_santiblanko,col_0_25_597_santiblanko,3,3
col_0_15_545_santiblanko,col_0_25_621_santiblanko,4,4
col_0_15_545_santiblanko,col_0_25_642_santiblanko,5,5
col_0_15_545_santiblanko,col_0_25_647_santiblanko,5,5
col_0_15_545_santiblanko,col_0_11_726_santiblanko,10,10
col_0_17_547_santiblanko,col_0_17_514_santiblanko,16,15
col_0_17_547_santiblanko,col_0_05_544_santiblanko,5,5
col_0_17_547_santiblanko,col_0_17_547_santiblanko,84,78
col_0_17_547_santiblanko,col_0_17_565_santiblanko,7,7
col_0_17_547_santiblanko,col_0_17_566_santiblanko,9,9
col_0_17_547_santiblanko,col_0_17_580_santiblanko,5,5
col_0_17_547_santiblanko,col_0_66_592_santiblanko,7,7
col_0_17_547_santiblanko,col_0_17_618_santiblanko,8,8
col_0_17_547_santiblanko,col_0_17_643_santiblanko,14,13
col_0_17_547_santiblanko,col_0_76_879_santiblanko,6,6
col_0_17_548_santiblanko,col_0_15_405_santiblanko,7,7
col_0_17_548_santiblanko,col_0_05_438_santiblanko,6,6
col_0_17_548_santiblanko,col_0_05_452_santiblanko,3,3
col_0_17_548_santiblanko,col_0_25_503_santiblanko,8,8
col_0_17_548_santiblanko,col_0_17_548_santiblanko,54,53
col_0_17_548_santiblanko,col_0_25_556_santiblanko,7,7
col_0_17_548_santiblanko,col_0_25_585_santiblanko,4,4
col_0_17_548_santiblanko,col_0_17_608_santiblanko,3,3
col_0_17_548_santiblanko,col_0_73_612_santiblanko,10,10
col_0_17_548_santiblanko,col_0_73_613_santiblanko,4,4
col_0_17_548_santiblanko,col_0_17_643_santiblanko,7,7
col_0_17_548_santiblanko,col_0_73_655_santiblanko,4,4
col_0_17_548_santiblanko,col_0_73_657_santiblanko,5,5
col_0_17_548_santiblanko,col_0_25_663_santiblanko,5,5
col_0_17_548_santiblanko,col_0_25_697_santiblanko,4,4
col_0_17_548_santiblanko,col_0_11_726_santiblanko,9,9
col_0_17_548_santiblanko,col_0_73_759_santiblanko,6,6
col_0_17_548_santiblanko,col_0_17_1110_santiblanko,8,8
col_0_17_548_santiblanko,col_0_17_1111_santiblanko,12,12
col_0_15_552_santiblanko,col_0_68_261_santiblanko,2,2
col_0_15_552_santiblanko,col_0_68_362_santiblanko,1,1
col_0_15_552_santiblanko,col_0_05_372_santiblanko,4,4
col_0_15_552_santiblanko,col_0_68_420_santiblanko,6,6
col_0_15_552_santiblanko,col_0_68_443_santiblanko,5,5
col_0_15_552_santiblanko,col_0_68_454_santiblanko,2,2
col_0_15_552_santiblanko,col_0_15_463_santiblanko,6,6
col_0_15_552_santiblanko,col_0_15_464_santiblanko,6,6
col_0_15_552_santiblanko,col_0_15_471_santiblanko,5,5
col_0_15_552_santiblanko,col_0_15_473_santiblanko,3,3
col_0_15_552_santiblanko,col_0_15_479_santiblanko,4,4
col_0_15_552_santiblanko,col_0_15_486_santiblanko,6,6
col_0_15_552_santiblanko,col_0_15_499_santiblanko,3,3
col_0_15_552_santiblanko,col_0_15_500_santiblanko,5,5
col_0_15_552_santiblanko,col_0_15_501_santiblanko,6,6
col_0_15_552_santiblanko,col_0_15_504_santiblanko,1,1
col_0_15_552_santiblanko,col_0_15_517_santiblanko,4,4
col_0_15_552_santiblanko,col_0_15_521_santiblanko,4,4
col_0_15_552_santiblanko,col_0_15_523_santiblanko,7,7
col_0_15_552_santiblanko,col_0_15_528_santiblanko,5,5
col_0_15_552_santiblanko,col_0_15_532_santiblanko,6,6
col_0_15_552_santiblanko,col_0_15_535_santiblanko,5,5
col_0_15_552_santiblanko,col_0_15_537_santiblanko,19,19
col_0_15_552_santiblanko,col_0_15_538_santiblanko,4,4
col_0_15_552_santiblanko,col_0_15_540_santiblanko,2,2
col_0_15_552_santiblanko,col_0_15_552_santiblanko,30,29
col_0_15_552_santiblanko,col_0_25_569_santiblanko,6,6
col_0_15_552_santiblanko,col_0_25_571_santiblanko,7,7
col_0_15_552_santiblanko,col_0_15_578_santiblanko,1,1
col_0_15_552_santiblanko,col_0_15_584_santiblanko,6,6
col_0_15_552_santiblanko,col_0_15_591_santiblanko,7,7
col_0_15_552_santiblanko,col_0_25_597_santiblanko,4,4
col_0_15_552_santiblanko,col_0_25_609_santiblanko,3,3
col_0_15_552_santiblanko,col_0_25_630_santiblanko,5,5
col_0_15_552_santiblanko,col_0_25_632_santiblanko,2,2
col_0_15_552_santiblanko,col_0_25_647_santiblanko,4,4
col_0_15_552_santiblanko,col_0_15_651_santiblanko,6,6
col_0_15_552_santiblanko,col_0_25_665_santiblanko,5,5
col_0_15_552_santiblanko,col_0_15_678_santiblanko,5,5
col_0_15_552_santiblanko,col_0_25_679_santiblanko,6,6
col_0_15_552_santiblanko,col_0_25_683_santiblanko,2,2
col_0_15_552_santiblanko,col_0_25_690_santiblanko,4,4
col_0_15_552_santiblanko,col_0_25_694_santiblanko,6,6
col_0_15_552_santiblanko,col_0_25_703_santiblanko,3,3
col_0_15_552_santiblanko,col_0_25_708_santiblanko,1,1
col_0_15_552_santiblanko,col_0_25_711_santiblanko,4,4
col_0_15_552_santiblanko,col_0_11_726_santiblanko,7,7
col_0_15_552_santiblanko,col_0_25_730_santiblanko,7,7
col_0_15_552_santiblanko,col_0_25_736_santiblanko,5,5
col_0_15_552_santiblanko,col_0_25_765_santiblanko,6,6
col_0_85_555_santiblanko,col_0_54_183_santiblanko,6,6
col_0_85_555_santiblanko,col_0_68_261_santiblanko,8,8
col_0_85_555_santiblanko,col_0_68_262_santiblanko,3,3
col_0_85_555_santiblanko,col_0_81_275_santiblanko,3,3
col_0_85_555_santiblanko,col_0_68_295_santiblanko,5,5
col_0_85_555_santiblanko,col_0_81_325_santiblanko,3,3
col_0_85_555_santiblanko,col_0_68_333_santiblanko,6,6
col_0_85_555_santiblanko,col_0_68_392_santiblanko,3,3
col_0_85_555_santiblanko,col_0_85_406_santiblanko,2,2
col_0_85_555_santiblanko,col_0_85_453_santiblanko,2,2
col_0_85_555_santiblanko,col_0_15_463_santiblanko,6,6
col_0_85_555_santiblanko,col_0_15_464_santiblanko,9,9
col_0_85_555_santiblanko,col_0_15_471_santiblanko,7,7
col_0_85_555_santiblanko,col_0_15_486_santiblanko,7,7
col_0_85_555_santiblanko,col_0_15_492_santiblanko,7,7
col_0_85_555_santiblanko,col_0_85_493_santiblanko,3,3
col_0_85_555_santiblanko,col_0_15_500_santiblanko,4,4
col_0_85_555_santiblanko,col_0_15_501_santiblanko,7,7
col_0_85_555_santiblanko,col_0_15_502_santiblanko,6,6
col_0_85_555_santiblanko,col_0_15_511_santiblanko,8,8
col_0_85_555_santiblanko,col_0_85_520_santiblanko,9,9
col_0_85_555_santiblanko,col_0_15_533_santiblanko,3,3
col_0_85_555_santiblanko,col_0_15_537_santiblanko,8,8
col_0_85_555_santiblanko,col_0_15_539_santiblanko,7,7
col_0_85_555_santiblanko,col_0_85_555_santiblanko,261,246
col_0_85_555_santiblanko,col_0_85_557_santiblanko,7,7
col_0_85_555_santiblanko,col_0_15_583_santiblanko,3,3
col_0_85_555_santiblanko,col_0_85_598_santiblanko,10,10
col_0_85_555_santiblanko,col_0_85_637_santiblanko,3,3
col_0_85_555_santiblanko,col_0_25_642_santiblanko,7,7
col_0_85_555_santiblanko,col_0_85_645_santiblanko,3,3
col_0_85_555_santiblanko,col_0_25_647_santiblanko,5,5
col_0_85_555_santiblanko,col_0_85_669_santiblanko,6,6
col_0_85_555_santiblanko,col_0_15_678_santiblanko,3,3
col_0_85_555_santiblanko,col_0_85_682_santiblanko,5,5
col_0_85_555_santiblanko,col_0_25_683_santiblanko,4,4
col_0_85_555_santiblanko,col_0_15_699_santiblanko,5,5
col_0_85_555_santiblanko,col_0_25_714_santiblanko,3,3
col_0_85_555_santiblanko,col_0_50_720_santiblanko,3,3
col_0_85_555_santiblanko,col_0_11_726_santiblanko,11,11
col_0_85_555_santiblanko,col_0_25_730_santiblanko,8,8
col_0_85_555_santiblanko,col_0_25_745_santiblanko,6,6
col_0_85_555_santiblanko,col_0_25_746_santiblanko,2,2
col_0_85_555_santiblanko,col_0_85_750_santiblanko,6,6
col_0_85_555_santiblanko,col_0_25_794_santiblanko,1,1
col_0_85_555_santiblanko,col_0_50_802_santiblanko,6,6
col_0_85_555_santiblanko,col_0_50_819_santiblanko,7,7
col_0_85_555_santiblanko,col_0_50_836_santiblanko,4,4
col_0_85_555_santiblanko,col_0_73_841_santiblanko,4,4
col_0_85_555_santiblanko,col_0_76_849_santiblanko,5,5
col_0_85_555_santiblanko,col_0_76_871_santiblanko,2,2
col_0_85_555_santiblanko,col_0_52_1070_santiblanko,3,3
col_0_25_556_santiblanko,col_0_13_40_santiblanko,3,3
col_0_25_556_santiblanko,col_0_20_173_santiblanko,3,3
col_0_25_556_santiblanko,col_0_05_298_santiblanko,4,4
col_0_25_556_santiblanko,col_0_68_313_santiblanko,2,2
col_0_25_556_santiblanko,col_0_15_405_santiblanko,4,4
col_0_25_556_santiblanko,col_0_05_431_santiblanko,2,2
col_0_25_556_santiblanko,col_0_05_452_santiblanko,6,6
col_0_25_556_santiblanko,col_0_25_503_santiblanko,7,7
col_0_25_556_santiblanko,col_0_25_556_santiblanko,69,65
col_0_25_556_santiblanko,col_0_25_581_santiblanko,7,7
col_0_25_556_santiblanko,col_0_25_585_santiblanko,9,9
col_0_25_556_santiblanko,col_0_73_612_santiblanko,4,4
col_0_25_556_santiblanko,col_0_73_613_santiblanko,6,6
col_0_25_556_santiblanko,col_0_25_619_santiblanko,6,6
col_0_25_556_santiblanko,col_0_25_634_santiblanko,3,3
col_0_25_556_santiblanko,col_0_25_635_santiblanko,7,7
col_0_25_556_santiblanko,col_0_25_647_santiblanko,8,8
col_0_25_556_santiblanko,col_0_73_655_santiblanko,4,4
col_0_25_556_santiblanko,col_0_25_663_santiblanko,3,3
col_0_25_556_santiblanko,col_0_25_671_santiblanko,7,7
col_0_25_556_santiblanko,col_0_25_680_santiblanko,4,4
col_0_25_556_santiblanko,col_0_25_681_santiblanko,7,7
col_0_25_556_santiblanko,col_0_25_683_santiblanko,6,6
col_0_25_556_santiblanko,col_0_25_694_santiblanko,3,3
col_0_25_556_santiblanko,col_0_73_701_santiblanko,5,5
col_0_25_556_santiblanko,col_0_25_702_santiblanko,6,6
col_0_25_556_santiblanko,col_0_25_709_santiblanko,7,7
col_0_25_556_santiblanko,col_0_25_711_santiblanko,6,6
col_0_25_556_santiblanko,col_0_25_716_santiblanko,5,5
col_0_25_556_santiblanko,col_0_25_721_santiblanko,2,2
col_0_25_556_santiblanko,col_0_25_723_santiblanko,3,3
col_0_25_556_santiblanko,col_0_11_726_santiblanko,15,14
col_0_25_556_santiblanko,col_0_25_736_santiblanko,3,3
col_0_25_556_santiblanko,col_0_25_746_santiblanko,5,5
col_0_25_556_santiblanko,col_0_17_1110_santiblanko,7,7
col_0_25_556_santiblanko,col_0_17_1111_santiblanko,6,6
col_0_85_557_santiblanko,col_0_85_406_santiblanko,6,6
col_0_85_557_santiblanko,col_0_85_493_santiblanko,3,3
col_0_85_557_santiblanko,col_0_85_555_santiblanko,3,3
col_0_85_557_santiblanko,col_0_85_598_santiblanko,3,3
col_0_85_557_santiblanko,col_0_85_637_santiblanko,5,5
col_0_85_557_santiblanko,col_0_11_726_santiblanko,7,7
col_0_85_557_santiblanko,col_0_50_858_santiblanko,2,2
col_0_17_560_santiblanko,col_0_25_585_santiblanko,7,7
col_0_17_560_santiblanko,col_0_17_608_santiblanko,8,8
col_0_17_560_santiblanko,col_0_17_610_santiblanko,6,6
col_0_17_560_santiblanko,col_0_73_612_santiblanko,8,8
col_0_17_560_santiblanko,col_0_73_616_santiblanko,7,7
col_0_17_560_santiblanko,col_0_17_643_santiblanko,12,12
col_0_17_560_santiblanko,col_0_73_644_santiblanko,3,3
col_0_17_560_santiblanko,col_0_11_726_santiblanko,12,11
col_0_17_565_santiblanko,col_0_05_381_santiblanko,10,10
col_0_17_565_santiblanko,col_0_05_414_santiblanko,3,3
col_0_17_565_santiblanko,col_0_05_433_santiblanko,7,7
col_0_17_565_santiblanko,col_0_05_459_santiblanko,5,5
col_0_17_565_santiblanko,col_0_05_466_santiblanko,6,6
col_0_17_565_santiblanko,col_0_05_507_santiblanko,5,5
col_0_17_565_santiblanko,col_0_17_514_santiblanko,8,8
col_0_17_565_santiblanko,col_0_05_544_santiblanko,7,7
col_0_17_565_santiblanko,col_0_17_565_santiblanko,48,45
col_0_17_565_santiblanko,col_0_17_566_santiblanko,17,16
col_0_17_565_santiblanko,col_0_17_574_santiblanko,5,5
col_0_17_565_santiblanko,col_0_17_580_santiblanko,8,8
col_0_17_565_santiblanko,col_0_25_585_santiblanko,3,3
col_0_17_565_santiblanko,col_0_66_592_santiblanko,9,9
col_0_17_565_santiblanko,col_0_17_596_santiblanko,8,8
col_0_17_565_santiblanko,col_0_17_605_santiblanko,4,4
col_0_17_565_santiblanko,col_0_73_612_santiblanko,5,5
col_0_17_565_santiblanko,col_0_17_615_santiblanko,5,5
col_0_17_565_santiblanko,col_0_17_618_santiblanko,7,7
col_0_17_565_santiblanko,col_0_66_622_santiblanko,7,7
col_0_17_565_santiblanko,col_0_17_643_santiblanko,6,6
col_0_17_565_santiblanko,col_0_17_646_santiblanko,5,5
col_0_17_565_santiblanko,col_0_66_673_santiblanko,3,3
col_0_17_565_santiblanko,col_0_17_674_santiblanko,3,3
col_0_17_565_santiblanko,col_0_66_696_santiblanko,3,3
col_0_17_565_santiblanko,col_0_66_707_santiblanko,1,1
col_0_17_565_santiblanko,col_0_66_713_santiblanko,4,4
col_0_17_565_santiblanko,col_0_66_717_santiblanko,7,7
col_0_17_565_santiblanko,col_0_11_726_santiblanko,7,7
col_0_17_565_santiblanko,col_0_63_749_santiblanko,5,5
col_0_17_565_santiblanko,col_0_73_759_santiblanko,3,3
col_0_17_565_santiblanko,col_0_76_774_santiblanko,4,4
col_0_17_565_santiblanko,col_0_76_790_santiblanko,2,2
col_0_17_565_santiblanko,col_0_76_839_santiblanko,6,6
col_0_17_565_santiblanko,col_0_19_908_santiblanko,4,4
col_0_17_566_santiblanko,col_0_05_381_santiblanko,10,10
col_0_17_566_santiblanko,col_0_05_415_santiblanko,4,4
col_0_17_566_santiblanko,col_0_05_433_santiblanko,3,3
col_0_17_566_santiblanko,col_0_05_459_santiblanko,7,7
col_0_17_566_santiblanko,col_0_05_466_santiblanko,7,7
col_0_17_566_santiblanko,col_0_05_489_santiblanko,4,4
col_0_17_566_santiblanko,col_0_17_514_santiblanko,6,6
col_0_17_566_santiblanko,col_0_05_544_santiblanko,8,8
col_0_17_566_santiblanko,col_0_17_547_santiblanko,9,9
col_0_17_566_santiblanko,col_0_17_565_santiblanko,17,16
col_0_17_566_santiblanko,col_0_17_566_santiblanko,110,105
col_0_17_566_santiblanko,col_0_17_580_santiblanko,13,12
col_0_17_566_santiblanko,col_0_66_592_santiblanko,12,11
col_0_17_566_santiblanko,col_0_17_596_santiblanko,8,8
